eq_id,eq_nome,eq_enderec,eq_bairro,eq_tipo,longitude,latitude,eq_distr,eq_regiao,eq_ender,eq_esfera,alunos_ef,alunos_em,alunos_total
3767,RENATA MENEZES DOS SANTOS PROFESSORA,R MANOEL DA COSTA CAPANEMA 19,CIDADE LUZ,EE,-46.639855,-23.87747,PARELHEIROS,Sul,#REF!,ESTADUAL - SE,475,0,475
3768,HOMEM DE MELLO BARAO,RUA ALFREDO PUJOL 1555,,EE,-46.639886,-23.501925,SANTANA,Norte,#REF!,ESTADUAL - SE,156,218,395
3772,CACILDA BECKER EMEF,AV ENG ARMANDO DE ARRUDA PEREIRA 2013,JABAQUARA,EMEF,-46.640032,-23.645009,JABAQUARA,Sul,#REF!,MUNICIPAL,755,0,1524
3779,ARMANDO ARRUDA PEREIRA EMEF,RUA CORONEL LUIS DE FARIA E SOUSA 12,VILA DO ENCONTRO,EMEF,-46.640335,-23.651378,JABAQUARA,Sul,#REF!,MUNICIPAL,875,0,1409
3785,FABIANO LOZANO MAESTRO,RUA HUMBERTO I 633,,EE,-46.640631,-23.58527,VILA MARIANA,Sul,#REF!,ESTADUAL - SE,353,411,799
3794,HERMINIO SACCHETTA,AV PAULO GUILGUER REIMBERG 9865,PARQUE MARIA FERNANDES,EE,-46.641076,-23.792911,GRAJAU,Sul,#REF!,ESTADUAL - SE,558,162,720
3800,JOAO KOPKE,AL CLEVELAND 331,,EE,-46.64137,-23.531789,SANTA CECILIA,Centro,#REF!,ESTADUAL - SE,583,367,1067
3803,ANTONIO DE SAMPAIO DORIA PROF EMEF,PRACA TITO PACHECO 7,,EMEF,-46.641456,-23.68159,CIDADE ADEMAR,Sul,#REF!,MUNICIPAL,1138,0,1589
3804,PEROLA BYINGTON DONA,RUA DOUTOR ALCIDES DE CAMPOS 150,,EE,-46.641471,-23.662413,JABAQUARA,Sul,#REF!,ESTADUAL - SE,466,505,971
3807,CELSO LEITE RIBEIRO FILHO EMEF,RUA HUMAITA 480,BELA VISTA,EMEF,-46.641526,-23.556715,BELA VISTA,Centro,#REF!,MUNICIPAL,757,0,1186
3820,MARIA AUGUSTA DE MORAES NEVES PROFESSORA,R HUGO VITOR SILVA 508,AMERICANOPOLIS,EE,-46.642029,-23.667466,JABAQUARA,Sul,#REF!,ESTADUAL - SE,516,600,1241
3825,DAILY RESENDE FRANCA PROFESSOR,RUA MARIA CURUPAITI 706,VILA ESTER,EE,-46.642255,-23.500066,SANTANA,Norte,#REF!,ESTADUAL - SE,540,0,542
3840,PARQUE DOROTEIA,RUA DOS CALANGOS 60,,EE,-46.642883,-23.699937,PEDREIRA,Sul,#REF!,ESTADUAL - SE,464,0,464
3847,DEODORO MARECHAL,RUA DOS ITALIANOS 405,,EE,-46.643058,-23.525668,BOM RETIRO,Centro,#REF!,ESTADUAL - SE,736,0,736
3849,RAUL DE LEONI EMEF,AV JOSE DA ROCHA VIANA 44,VILA PEDRA BRANCA,EMEF,-46.64307,-23.457456,MANDAQUI,Norte,#REF!,MUNICIPAL,739,0,1067
3853,AYRES NETO DOUTOR,R JOSE FLAVIO PEREIRA 173,PARQUE DOROTEIA,EE,-46.643135,-23.700775,PEDREIRA,Sul,#REF!,ESTADUAL - SE,982,1376,2358
3855,MARIA AUGUSTA SARAIVA DOUTORA,RUA MAJOR DIOGO 200,,EE,-46.643252,-23.55244,REPUBLICA,Centro,#REF!,ESTADUAL - SE,708,0,708
3859,BARROSO ALMIRANTE,AV JABAQUARA 2875,JABAQUARA,EE,-46.643419,-23.628248,SAUDE,Sul,#REF!,ESTADUAL - SE,465,0,476
3861,LOURENCO FILHO PROFESSOR,AL DOS TACAUNAS 181,PLANALTO PAULISTA,EE,-46.643485,-23.620498,SAUDE,Sul,#REF!,ESTADUAL - SE,298,0,298
3867,TIAGO ALBERIONE PADRE,AV ANGELO CRISTIANINI 1434,CIDADE JULIA,EE,-46.643771,-23.689533,CIDADE ADEMAR,Sul,#REF!,ESTADUAL - SE,834,1268,2102
3876,RUI BLOEM,RUA DOS BOGARIS 244,,EE,-46.644004,-23.610011,SAUDE,Sul,#REF!,ESTADUAL - SE,0,1706,1811
3882,ORLANDO HORACIO VITA PROFESSOR,RUA DIOGO CABRERA 424,IMIRIM,EE,-46.64425,-23.490905,SANTANA,Norte,#REF!,ESTADUAL - SE,415,0,415
3885,CARLOS AUGUSTO DE FREITAS VILLALVA JUNIOR DOUTOR,AV ENG ARMANDO DE ARRUDA PEREIRA 506,,EE,-46.644347,-23.633405,JABAQUARA,Sul,#REF!,ESTADUAL - SE,0,2099,2181
3887,CARLOS AUGUSTO DE QUEIROZ ROCHA EMEF,AV SANTO AFONSO 775,JARDIM MIRIAM,EMEF,-46.644483,-23.681029,CIDADE ADEMAR,Sul,#REF!,MUNICIPAL,672,0,1126
3888,PAULO ROSSI PROFESSOR,RUA DOS BOGARIS 200,,EE,-46.644483,-23.609653,SAUDE,Sul,#REF!,ESTADUAL - SE,1088,0,1176
3889,NILCE CRUZ FIGUEIREDO PROFA EMEF,AV CORONEL MANUEL PY 168,LAUZANE PAULISTA,EMEF,-46.64449,-23.472863,MANDAQUI,Norte,#REF!,MUNICIPAL,789,0,996
3895,ANA MARIA ALVES BENETTI PROFESSORA EMEF,RUA CRUZ DAS ALMAS 74,VILA CAMPESTRE,EMEF,-46.6446638883,-23.6525272213,JABAQUARA,Sul,#REF!,MUNICIPAL,855,0,1218
3897,ANGELO MENDES DE ALMEIDA DOUTOR,R APACE SN,JARDIM ORIENTAL,EE,-46.644736,-23.644779,JABAQUARA,Sul,#REF!,ESTADUAL - SE,35,460,802
3913,HABIB CARLOS KYRILLOS DR EMEF,RUA RIO GRANDE DO NORTE 299,AMERICANOPOLIS,EMEF,-46.645339,-23.674677,CIDADE ADEMAR,Sul,#REF!,MUNICIPAL,629,0,1319
3915,FRANCISCO VOCCIO,R ITA SN,VILA SANTOS,EE,-46.6453931104,-23.4555778167,MANDAQUI,Norte,#REF!,ESTADUAL - SE,0,741,741
3927,MARIA JOSE,RUA TREZE DE MAIO 267,,EE,-46.64596,-23.555361,BELA VISTA,Centro,#REF!,ESTADUAL - SE,775,528,1316
3929,RODRIGUES ALVES,AV PAULISTA 227,PARAISO,EE,-46.646088,-23.569687,VILA MARIANA,Sul,#REF!,ESTADUAL - SE,946,0,1651
3935,MARCOS MELEGA EMEF,RUA MONT BLANC 98,LAUZANE PAULISTA,EMEF,-46.646238,-23.475827,MANDAQUI,Norte,#REF!,MUNICIPAL,805,0,1335
3946,CAETANO DE CAMPOS (CONSOLACAO),RUA JOAO GUIMARAES ROSA 111,,EE,-46.646974,-23.549002,CONSOLACAO,Centro,#REF!,ESTADUAL - SE,288,1114,1851
3947,JOAO MARIA PIRES DE AGUIAR PROFESSOR,R DOS MARAPES 17,VILA PARQUE JABAQUARA,EE,-46.647031,-23.655535,JABAQUARA,Sul,#REF!,ESTADUAL - SE,685,0,685
3961,ISABEL VIEIRA FERREIRA PROFA EMEF,RUA DAS ORQUIDEAS 130,PARQUE PRIMAVERA,EMEF,-46.647811,-23.693625,PEDREIRA,Sul,#REF!,MUNICIPAL,863,0,1590
3965,PEDRO CALIL PADIS PROFESSOR,AV RODRIGUES MONTEMOR 395,CIDADE DOMITILA,EE,-46.647911,-23.662545,JABAQUARA,Sul,#REF!,ESTADUAL - SE,813,0,813
3967,JOANNA ABRAHAO PROFESSORA,RUA COMENDADOR ARTUR CAPODAGLIO 99,,EE,-46.648075,-23.680273,CIDADE ADEMAR,Sul,#REF!,ESTADUAL - SE,1028,0,1039
3972,PEDRO VOSS PROFESSOR,RUA JOSE DE MAGALHAES 477,,EE,-46.648312,-23.598227,VILA MARIANA,Sul,#REF!,ESTADUAL - SE,287,0,287
3975,JOAO ERNESTO DE SOUZA CAMPOS PROFESSOR,RUA MONSENHOR JOSE MARINONI 22,,EE,-46.648521,-23.690548,PEDREIRA,Sul,#REF!,ESTADUAL - SE,564,0,564
3980,GUILHERME DE ALMEIDA,AV PARADA PINTO 2355,VILA NOVA CACHOEIRINHA,EE,-46.648692,-23.468948,CACHOEIRINHA,Norte,#REF!,ESTADUAL - SE,159,1363,1522
3984,LAIS AMARAL VICENTE PROFESSORA,R TAQUACETUBA 214,VILA PARQUE JABAQUARA,EE,-46.648855,-23.650779,JABAQUARA,Sul,#REF!,ESTADUAL - SE,355,0,355
3999,PEDRO MONTEIRO DO AMARAL CAPITAO,RUA NURSIA 412,JARDIM SAO BENTO,EE,-46.649525,-23.500911,CASA VERDE,Norte,#REF!,ESTADUAL - SE,294,437,793
4010,PAULO NOGUEIRA FILHO EMEF,RUA BRAZELIZA ALVES CARVALHO 356,VILA BARUEL,EMEF,-46.649833,-23.512908,CASA VERDE,Norte,#REF!,MUNICIPAL,462,0,965
4019,ARLETE TEREZINHA PIZAO PROFA,R RODRIGUES ALVARENGA 308,IMIRIM,EE,-46.650196,-23.482735,MANDAQUI,Norte,#REF!,ESTADUAL - SE,771,0,948
4021,RITA BICUDO PEREIRA PROFA,AV PERI RONCHETTI 494,JARDIM PERI,EE,-46.65028,-23.461289,CACHOEIRINHA,Norte,#REF!,ESTADUAL - SE,767,393,1250
4023,MARLY DIVA BONFANTI PROFA,R PEDRO OSORIO FILHO 996,VILA NOVA CACHOEIRINHA,EE,-46.650358,-23.472896,CACHOEIRINHA,Norte,#REF!,ESTADUAL - SE,621,0,852
4024,EUGENIO ZERBINI PROFESSOR,R DOS PIAVUNAS 10,BALNEARIO SAO FRANCISCO,EE,-46.650385,-23.700048,PEDREIRA,Sul,#REF!,ESTADUAL - SE,976,0,976
4030,ARTHUR GUIMARAES,RUA JAGUARIBE 354,,EE,-46.650834,-23.540894,SANTA CECILIA,Centro,#REF!,ESTADUAL - SE,529,0,529
4031,VICENTE RAO PROFESSOR,RUA PASTOR RUBENS LOPES 368,,EE,-46.650883,-23.675212,CIDADE ADEMAR,Sul,#REF!,ESTADUAL - SE,919,627,1546
4033,ALBERTO LEVY PROFESSOR,AV INDIANOPOLIS 1570,,EE,-46.651017,-23.611926,SAUDE,Sul,#REF!,ESTADUAL - SE,0,644,825
4035,AUGUSTO MEIRELLES REIS FILHO PROFESSOR,RUA PADRE JOAO GUALBERTO 311,,EE,-46.651112,-23.491383,CASA VERDE,Norte,#REF!,ESTADUAL - SE,234,657,1203
4050,JOAQUIM ALVARES CRUZ PROF,RUA DOIS 2,BARRAGEM,EE,-46.651826,-23.876806,PARELHEIROS,Sul,#REF!,ESTADUAL - SE,553,357,992
4055,ANTONIO PRADO CONSELHEIRO,RUA VITORINO CARMILO 621,,EE,-46.651983,-23.53114,SANTA CECILIA,Centro,#REF!,ESTADUAL - SE,717,0,717
4057,LAURO PEREIRA TRAVASSOS PROFESSOR DOUTOR,RUA FREI FRANCISCO FERREIRA 128,,EE,-46.651993,-23.687953,PEDREIRA,Sul,#REF!,ESTADUAL - SE,477,1058,1715
4063,JOAQUIM LEME DO PRADO PROFESSOR,AV IMIRIM 2113,,EE,-46.652249,-23.487887,CASA VERDE,Norte,#REF!,ESTADUAL - SE,663,745,1575
4069,FIDELINO DE FIGUEIREDO PROFESSOR,RUA IMACULADA CONCEICAO 71,,EE,-46.652541,-23.538609,SANTA CECILIA,Centro,#REF!,ESTADUAL - SE,606,641,1247
4071,MARIO SCHONBERG PROF EMEF,RUA PAPA GREGORIO MAGNO 133,,EMEF,-46.652619,-23.692953,PEDREIRA,Sul,#REF!,MUNICIPAL,1085,0,1454
4074,MARINA CINTRA PROFESSORA,RUA DA CONSOLACAO 1289,,EE,-46.652754,-23.549435,CONSOLACAO,Centro,#REF!,ESTADUAL - SE,1284,0,1284
4076,MARINA VIEIRA DE CARVALHO MESQUITA EMEF,RUA NESTOR DE CASTRO 223,,EMEF,-46.653073,-23.661838,JABAQUARA,Sul,#REF!,MUNICIPAL,716,0,985
4080,FLAVIA VIZIBELI PIRRO PROFESSORA,R PADRE ABREU E LIMA 107,PARQUE JABAQUARA,EE,-46.65336,-23.637995,CAMPO BELO,Sul,#REF!,ESTADUAL - SE,412,0,412
4086,MARCILIO DIAS EMEF,RUA RIBEIRO JUNQUEIRA 259,,EMEF,-46.653614,-23.478322,CACHOEIRINHA,Norte,#REF!,MUNICIPAL,791,0,962
4093,DILSON FUNARO MINISTRO,AV FRANCISCO MACHADO DA SILVA 1410,JARDIM PERI,EE,-46.6540900116,-23.4547726769,CACHOEIRINHA,Norte,#REF!,ESTADUAL - SE,573,193,992
4094,ROBERTO PATRICIO PROF EMEF,RUA ANTONIO DOMINGUES FREITAS 147,VILA AMELIA,EMEF,-46.654165,-23.471188,CACHOEIRINHA,Norte,#REF!,MUNICIPAL,532,0,824
4095,GARCIA D'AVILA COMANDANTE EMEF,RUA ARMANDO COELHO SILVA 859,PARQUE PERUCHE,EMEF,-46.654226,-23.49114,CASA VERDE,Norte,#REF!,MUNICIPAL,802,0,1327
4101,ARY BARROSO,RUA SANTA EUDOXIA 630,PARQUE PERUCHE,EE,-46.654673,-23.497169,CASA VERDE,Norte,#REF!,ESTADUAL - SE,512,0,512
4102,JOAO SUSSUMU HIRATA DEPUTADO EMEF,ESTRADA DO ALVARENGA 2113,JARDIM OFELIA,EMEF,-46.654742,-23.69415,PEDREIRA,Sul,#REF!,MUNICIPAL,876,0,1820
4106,ANTONIO JOSE LEITE PROF,R DEZ DE MAIO 271,VILA AMELIA,EE,-46.654851,-23.469768,CACHOEIRINHA,Norte,#REF!,ESTADUAL - SE,425,1413,1838
4111,ALARICO SILVEIRA DOUTOR,RUA CONSELHEIRO BROTERO 100,,EE,-46.655072,-23.527617,SANTA CECILIA,Centro,#REF!,ESTADUAL - SE,512,564,1360
4118,ARY PARREIRAS ALMIRANTE EMEF,RUA IPAOBI 142,CIDADE LEONOR,EMEF,-46.655282,-23.643591,JABAQUARA,Sul,#REF!,MUNICIPAL,668,0,1241
4123,MARTINS PENA,RUA PROFESSOR PAULO MANGABEIRA ALBERNAZ 150,,EE,-46.65566,-23.667003,CIDADE ADEMAR,Sul,#REF!,ESTADUAL - SE,847,870,1763
4141,CANUTO DO VAL,AV DOUTOR ABRAAO RIBEIRO 526,,EE,-46.656345,-23.51973,SANTA CECILIA,Centro,#REF!,ESTADUAL - SE,312,301,613
4142,JUVENTINA PATRICIA SANT ANA PROFESSORA,RUA ENG EMILIO SAAD 50,,EE,-46.656363,-23.667522,CIDADE ADEMAR,Sul,#REF!,ESTADUAL - SE,814,0,814
4143,SALGADO FILHO MINISTRO,R PEDRO GONCALVES MEIRA 101,JARDIM SAO CARLOS (ZONA SUL),EE,-46.656364,-23.681928,CIDADE ADEMAR,Sul,#REF!,ESTADUAL - SE,942,0,942
4153,DOGIVAL BARROS GOMES PROFESSOR,R ELISIO MENDES GAIA 101,JARDIM SAO CARLOS (ZONA SUL),EE,-46.656902,-23.682692,CIDADE ADEMAR,Sul,#REF!,ESTADUAL - SE,829,809,1695
4154,ALFREDO GOMES PROF,R MARIA DE SAO JOSE CUNHA 108,VILA BELA VISTA (ZONA NORTE),EE,-46.65693,-23.466984,CACHOEIRINHA,Norte,#REF!,ESTADUAL - SE,887,0,887
4161,BENEDITO TOLOSA PROFESSOR,PRACA DIRCEU DE LIMA 617,CASA VERDE,EE,-46.657309,-23.510566,CASA VERDE,Norte,#REF!,ESTADUAL - SE,418,424,1019
4163,JOSE BAPTISTA RIOS CASTELLOES PROFESSOR,R ITATA 195,VILA ERNA,EE,-46.657324,-23.669226,CIDADE ADEMAR,Sul,#REF!,ESTADUAL - SE,847,0,850
4165,CESAR MARTINEZ,AL IRAE 155,INDIANOPOLIS,EE,-46.657527,-23.601093,MOEMA,Sul,#REF!,ESTADUAL - SE,399,0,408
4166,JOAO AMOS COMENIUS,AV ESTEVAO MENDONCA 439,VILA SANTA CATARINA,EE,-46.657581,-23.648937,JABAQUARA,Sul,#REF!,ESTADUAL - SE,892,931,1924
4170,ZILKA SALABERRY DE CARVALHO EMEF,RUA ANTONIO DA FRANCA E HORTA 35,JARDIM PERI,EMEF,-46.657678,-23.457155,CACHOEIRINHA,Norte,#REF!,MUNICIPAL,1100,0,1482
4173,HELOISA CARNEIRO PROFESSORA,RUA ANTONIO COVELLO 58,,EE,-46.658027,-23.65956,JABAQUARA,Sul,#REF!,ESTADUAL - SE,260,720,1530
4175,ELZA MAIA COSTA FREIRE PROFA EMEF,RUA DO ESPIGAO 195,CIDADE ADEMAR,EMEF,-46.658225,-23.672588,CIDADE ADEMAR,Sul,#REF!,MUNICIPAL,782,0,1384
4177,YOLANDO MALLOZZI,R ATLANTICO MERIDIONAL 116,VILA ROQUE,EE,-46.658319,-23.477256,CACHOEIRINHA,Norte,#REF!,ESTADUAL - SE,607,0,613
4183,SYLVIO HECK ALMIRANTE EMEF,RUA PEDRO NOGUEIRA DE PAZES 199,JARDIM ITAPURA,EMEF,-46.658594,-23.688052,PEDREIRA,Sul,#REF!,MUNICIPAL,670,0,992
4187,MEXICO,R LEONEL DA GAMA BELES 82,VILA JOANIZA,EE,-46.658789,-23.673048,CIDADE ADEMAR,Sul,#REF!,ESTADUAL - SE,749,1165,2000
4188,FRANCISCO ALVES MOURAO PROFESSOR,RUA ADELINA MARIA DE JESUS 15,JARDIM APURA,EE,-46.658888,-23.710327,PEDREIRA,Sul,#REF!,ESTADUAL - SE,1244,417,1661
4194,ELZA SARAIVA MONTEIRO PROFA,AV MARIANA CALIGIORI RONCHETTI 1200,JARDIM PERI,EE,-46.659225,-23.457447,CACHOEIRINHA,Norte,#REF!,ESTADUAL - SE,802,554,1593
4199,JOAO EVANGELISTA COSTA PROFESSOR,AV CUPECE 2672,JARDIM PRUDENCIA,EE,-46.659376,-23.664129,CIDADE ADEMAR,Sul,#REF!,ESTADUAL - SE,759,773,1532
4201,EMEF PROFESSOR NEIR AUGUSTO LOPES,RUA JORNALISTA OCTAVIO RIBEIRO PENA BRANCA S/N,VILA BELA VISTA (ZONA NORTE),EMEF,-46.65941,-23.46407,CACHOEIRINHA,Norte,#REF!,MUNICIPAL,821,0,1171
4204,JOSE CARLOS DIAS PROFESSOR,RUA VICHY 488,,EE,-46.659468,-23.503581,CASA VERDE,Norte,#REF!,ESTADUAL - SE,432,0,432
4222,COLOMBO DE ALMEIDA PROFESSOR,RUA GRACIANO ALTIERI 114,,EE,-46.660203,-23.493545,CASA VERDE,Norte,#REF!,ESTADUAL - SE,282,554,836
4225,CALOGERAS MINISTRO EMEF,RUA ALSACIA 59,JARDIM AEROPORTO,EMEF,-46.660432,-23.632642,CAMPO BELO,Sul,#REF!,MUNICIPAL,488,0,803
4236,ANGELINA MAFFEI VITA DONA EMEF,RUA ZILDA 193,CASA VERDE,EMEF,-46.661047,-23.497251,CASA VERDE,Norte,#REF!,MUNICIPAL,863,0,1521
4238,JOSE CAVALCANTI SILVA DESEMBARGADOR,R GEORGE BERNANOS 71,JARDIM SAO JORGE,EE,-46.661095,-23.680679,CIDADE ADEMAR,Sul,#REF!,ESTADUAL - SE,359,0,359
4241,OSVALDO QUIRINO SIMOES EMEF,RUA CAMILO PECANHA 10,VILA DIONISIA,EMEF,-46.66124,-23.465363,CACHOEIRINHA,Norte,#REF!,MUNICIPAL,938,0,1538
4245,TIRADENTES ALFERES EMEF,RUA SALVADOR RODRIGUES NEGRAO 602,VILA MARARI,EMEF,-46.661358,-23.670946,CIDADE ADEMAR,Sul,#REF!,MUNICIPAL,983,0,1524
4251,PROFESSOR BENEDITO CELIO DE SIQUEIRA,AV SAO PAULO SN,CHACARA GAIVOTAS,EE,-46.661537,-23.734328,GRAJAU,Sul,#REF!,ESTADUAL - SE,940,1007,2173
4252,LOTEAMENTO DAS GAIVOTAS II,AV SAO PAULO SN,CHACARA GAIVOTAS,EE,-46.661537,-23.734328,GRAJAU,Sul,#REF!,ESTADUAL - SE,1205,0,1205
4253,LOTEAMENTO DAS GAIVOTAS I,AV SAO PAULO SN,CHACARA GAIVOTAS,EE,-46.661537,-23.734328,GRAJAU,Sul,#REF!,ESTADUAL - SE,646,0,646
4255,JULIA DELLA CASA PAULA PROFESSORA,R GEORGE BERNANOS 311,JARDIM SAO JORGE,EE,-46.661546,-23.682423,CIDADE ADEMAR,Sul,#REF!,ESTADUAL - SE,503,256,861
4278,PEDRO II,RUA MARTA 33,,EE,-46.662759,-23.530055,BARRA FUNDA,Oeste,#REF!,ESTADUAL - SE,368,0,373
4279,MANUEL DA NOBREGA PADRE,RUA SANTA PRISCA 122,JARDIM LARANJEIRAS,EE,-46.662784,-23.508753,CASA VERDE,Norte,#REF!,ESTADUAL - SE,471,601,1163
4282,JOAO CARLOS DA SILVA BORGES PROF EMEF,AL DOS TUPINIQUINS 1473,PLANALTO PAULISTA,EMEF,-46.662883,-23.615651,MOEMA,Sul,#REF!,MUNICIPAL,425,0,483
4286,REPUBLICA DO CHILE,R MARACAIA 204,VILA NOVA CACHOEIRINHA,EE,-46.663009,-23.469578,CACHOEIRINHA,Norte,#REF!,ESTADUAL - SE,701,0,850
4294,MARIA LUCIA DOS SANTOS PROFA EMEF,R ESTAMPA ESPORTIVA 54,AMERICANOPOLIS,EMEF,-46.663541,-23.675711,CIDADE ADEMAR,Sul,#REF!,MUNICIPAL,698,0,1326
4298,DULCE CARNEIRO PROFESSORA,TV GRANDE MADRUGADA 53,VILA MARARI,EE,-46.663621,-23.662621,CIDADE ADEMAR,Sul,#REF!,ESTADUAL - SE,651,0,651
4303,DANDOLO FREDIANI PROFESSOR,AV SANTA CATARINA 1025,,EE,-46.663876,-23.644101,JABAQUARA,Sul,#REF!,ESTADUAL - SE,567,0,567
4306,CONDOMINIO CARIOBA RECANTO MARISA,R QUATRO 100,JARDIM MONTE VERDE,EE,-46.663975,-23.754254,GRAJAU,Sul,#REF!,ESTADUAL - SE,936,845,2083
4315,WALDEMAR RODRIGUES DA SILVA PASTOR,R JENNY LIND 20,JARDIM ORLY,EE,-46.664387,-23.683734,CIDADE ADEMAR,Sul,#REF!,ESTADUAL - SE,534,897,1431
4318,PAULO LEIVAS MACALAO PASTOR,R ALTO SUCURIU 327,JARDIM PERI,EE,-46.6645333073,-23.4565099354,CACHOEIRINHA,Norte,#REF!,ESTADUAL - SE,877,0,1021
4319,PRESTES MAIA EMEF,RUA JOAO LANG ENGENHEIRO SN,JARDIM MARTINI,EMEF,-46.664607,-23.67556,CIDADE ADEMAR,Sul,#REF!,MUNICIPAL,666,0,933
4324,TITO PRATES DA FONSECA,R MENDONCA JUNIOR 611,VILA DOS ANDRADES,EE,-46.664756,-23.476096,CACHOEIRINHA,Norte,#REF!,ESTADUAL - SE,396,811,1436
4332,MANOEL CARLOS F FERRAZ DESEMBARGADOR EMEF,RUA PROFESSOR CORREA BRITO 355,JARDIM DA PEDREIRA,EMEF,-46.665108,-23.691081,PEDREIRA,Sul,#REF!,MUNICIPAL,854,0,1180
4335,JOAQUIM NABUCO,RUA JOAQUIM AFONSO DE SOUZA 355,,EE,-46.66526,-23.488062,LIMAO,Norte,#REF!,ESTADUAL - SE,558,0,568
4337,CLARINA AMARAL GURGEL PROFA,PC IRARA BRANCA SN,JARDIM SHANGRILA (ZONA SUL),EE,-46.665321,-23.758213,GRAJAU,Sul,#REF!,ESTADUAL - SE,538,0,538
4352,JOSE HERMENEGILDO LEONI PROFESSOR,R DOMENICO DE PALMA 451,CUPECE,EE,-46.665923,-23.663828,CIDADE ADEMAR,Sul,#REF!,ESTADUAL - SE,788,0,814
4356,REDUCINO DE OLIVEIRA LARA PROFESSOR,R CONTOS GAUCHESCOS 322,VILA SANTA CATARINA,EE,-46.666118,-23.652158,JABAQUARA,Sul,#REF!,ESTADUAL - SE,673,0,673
4361,FREDERICO G SANTOS TENENTE AVIADOR EMEF,AV GENERAL PENHA BRASIL 139,VILA NOVA CACHOEIRINHA,EMEF,-46.666374,-23.469005,CACHOEIRINHA,Norte,#REF!,MUNICIPAL,851,0,1431
4369,ASSIS CHATEAUBRIAND,R ARMANDO GONZAGA 150,JARDIM MARIA LUIZA,EE,-46.666727,-23.682095,CIDADE ADEMAR,Sul,#REF!,ESTADUAL - SE,1004,0,1063
4375,MATILDE MACEDO SOARES,RUA JOSE SORIANO DE SOUSA 30,,EE,-46.666993,-23.494627,LIMAO,Norte,#REF!,ESTADUAL - SE,777,0,792
4380,BERNARDO O'HIGGINS EMEF,RUA PALACETE DAS AGUIAS 585,,EMEF,-46.667478,-23.641752,CAMPO BELO,Sul,#REF!,MUNICIPAL,681,0,1046
4386,DAMIAO FREI EMEF,RUA DANIEL ALOMIA 325,JARDIM SIPRAMAR,EMEF,-46.667939,-23.747072,GRAJAU,Sul,#REF!,MUNICIPAL,1778,0,1974
4397,RAQUEL ASSIS BARREIROS PROFA,AV GENERAL PENHA BRASIL 1255,VILA NOVA CACHOEIRINHA,EE,-46.668249,-23.463868,CACHOEIRINHA,Norte,#REF!,ESTADUAL - SE,276,478,1419
4399,MARIA LUIZA DE ANDRADE MARTINS ROQUE PROFA,R MARCELINO NOGUEIRA JUNIOR 117,JARDIM ELIANA,EE,-46.668395,-23.752577,GRAJAU,Sul,#REF!,ESTADUAL - SE,897,1354,2276
4413,PLINIO SALGADO EMEF,RUA CLARISSA SN,JARDIM EDI,EMEF,-46.668966,-23.754198,GRAJAU,Sul,#REF!,MUNICIPAL,882,0,1522
4421,ZENAIDE LOPES DE OLIVEIRA GODOY PROFESSORA,AV CELSO DOS SANTOS 375,VILA CONSTANCA,EE,-46.66915,-23.665998,CIDADE ADEMAR,Sul,#REF!,ESTADUAL - SE,682,1050,1821
4438,GILBERTO DUPAS PROFESSOR EMEF,AV DEPUTADO EMILIO CARLOS 3641,LIMAO,EMEF,-46.669766,-23.475639,CACHOEIRINHA,Norte,#REF!,MUNICIPAL,769,0,1024
4446,DULCE FERREIRA BOARIN PROFESSORA,RUA DOUTOR FLEURY SILVEIRA 295,,EE,-46.670022,-23.489606,LIMAO,Norte,#REF!,ESTADUAL - SE,165,83,364
4453,ANA MARIA BENTO PROFESSORA,R MINISTRO MARIO DAVID ANDREAZZA 94,PARQUE RESIDENCIAL COCAIA,EE,-46.67032,-23.742353,GRAJAU,Sul,#REF!,ESTADUAL - SE,890,0,890
4456,MARTIM FRANCISCO,R DOMINGOS FERNANDES 583,VILA NOVA CONCEICAO,EE,-46.670443,-23.59201,MOEMA,Sul,#REF!,ESTADUAL - SE,107,496,603
4460,ANIZ BADRA DOUTOR,R MINISTRO MARIO DAVID ANDREAZZA 112,PARQUE RESIDENCIAL COCAIA,EE,-46.67049,-23.742322,GRAJAU,Sul,#REF!,ESTADUAL - SE,918,0,918
4466,HUMBERTO DANTAS EMEF,RUA MANOEL DIAS DO CAMPO 464,CASA VERDE ALTA,EMEF,-46.670751,-23.485478,LIMAO,Norte,#REF!,MUNICIPAL,741,0,1415
4468,MANOEL TABACOW HIDAL PROFESSOR,R MANUEL DE MACEDO 247,PEDREIRA,EE,-46.670877,-23.694459,PEDREIRA,Sul,#REF!,ESTADUAL - SE,348,589,1182
4469,WASHINGTON ALVES NATEL,RUA MINISTRO MARIO DAVID ANDREAZZA 50,,EE,-46.670923,-23.742475,GRAJAU,Sul,#REF!,ESTADUAL - SE,1747,61,2298
4472,ASSIS JOSE AMBROSIO,R ALFARROBEIRAS 68,JARDIM PERI,EE,-46.6710059396,-23.4571564064,CACHOEIRINHA,Norte,#REF!,ESTADUAL - SE,827,382,1576
4481,ILDA VIEIRA VILELA,EST CANAL DE COCAIA SN,PARQUE RESIDENCIAL COCAIA,EE,-46.671322,-23.750286,GRAJAU,Sul,#REF!,ESTADUAL - SE,0,1587,1649
4485,CHIQUINHA RODRIGUES DONA EMEF,RUA PASCAL 1028,CAMPO BELO,EMEF,-46.671556,-23.62032,CAMPO BELO,Sul,#REF!,MUNICIPAL,354,0,503
