ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME,REGISTRO,ENDERECO,NUMERO,BAIRRO,REFERENCIA
817,-46.639203,-23.593378,355030890000059,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,VILA CLEMENTINO,5012-1,RUA CEL LISBOA C/ ESTADO DE ISRAEL,1046.000000,PLANALTO PAULISTA,RUA SENA MADUREIRA
508,-46.601934,-23.592742,355030834000030,3550308005084,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,SACOMA,5013-0,RUA LINO COUTINHO,50.000000,SACOMA,TV RUA LORD CROCKRANE
530,-46.687256,-23.566782,355030862000039,3550308005052,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,CERQUEIRA CEZAR,5014-8,RUA ANTONIO BICUDO,S/N,CERQUEIRA CEZAR,TV DA RUA TEODORO SAMPAIO
257,-46.583517,-23.566347,355030801000123,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,VILA BERTIOGA,5015-6,RUA FLORIANOPOLIS,321.000000,ALTO DA MOOCA,TV RUA CAMPO LARGO
317,-46.589169,-23.575370,355030853000066,3550308005018,54,MOOCA,25,MOOCA,Leste,Leste 1,VILA PRUDENTE,5016-4,RUA DOMINGOS DA FONSECA,233.000000,VL PRUDENTE,PAREDAO JUVENTUS
658,-46.572327,-23.541824,355030880000045,3550308005038,82,TATUAPE,25,MOOCA,Leste,Leste 1,MAE DO CEU,5017-2,RUA VISCONDE DE ITABORAY,S/N,TATUAPE,VIADUTO AZEVEDO
674,-46.580679,-23.570693,355030801000050,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,VILA ORATORIO,5018-0,RUA SILVA COUTINHO,81.000000,VL PRUDENTE,TV RUA SANTA LINA
757,-46.594675,-23.594544,355030834000078,3550308005084,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,AURI VERDE,5020-2,RUA CAMPANTE,308.000000,VL CARIOCA,RUAS AMADIS
710,-46.619040,-23.613303,355030827000028,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,JAGUARI,5022-9,PC BRAS GONCALVES,193.000000,JD DA SAUDE,FINAL BOSQUE SAUDE
808,-46.613219,-23.506380,355030886000032,3550308005031,88,VILA GUILHERME,7,V MARIA / VILA GUILHERME,Norte,Norte 2,JACUNA,5023-7,RUA GUARACININGA,207.000000,VL GUILHERME,TV RUA JACUNA
365,-46.607784,-23.501002,355030886000035,3550308005031,88,VILA GUILHERME,7,V MARIA / VILA GUILHERME,Norte,Norte 2,VILA PAIVA,5024-5,RUA CATAPARA,38.000000,VL GUILHERME,TV ES DA CONCEICAO
769,-46.694303,-23.532329,355030848000070,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,AGUA BRANCA,5025-3,RUA SILVEIRA RODRIGUES C/ MARIO,S/N,VL ROMANA,VESPASIANO E JESUINO BANDEIRA
191,-46.588012,-23.483060,355030870000176,3550308005065,70,SANTANA,05,SANTANA / TUCURUVI,Norte,Norte 1,MANOEL SOVERAL,5026-1,RUA ANTONIO PEREIRA DE SOUZA,54.000000,SANTANA,CAIXA D AGUA DE SANTANA
57,-46.668182,-23.503650,355030850000062,3550308005060,50,LIMAO,4,CASA VERDE / CACHOEIRINHA,Norte,Norte 1,BAIRRO DO LIMAO,5027-0,RUA MADALENA MADUREIRA,S/N,CASA VERDE,PROXIMO PRACA CANAA
422,-46.703573,-23.570737,355030812000130,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,BUTANTA,5028-8,RUA AGOSTINHO CANTU C/ ROMAO GOMES,815.000000,BUTANTA,AV WALDEMAR FERREIRA
295,-46.566547,-23.539659,355030880000007,3550308005037,82,TATUAPE,25,MOOCA,Leste,Leste 1,ANTONIO DE BARROS,5029-6,RUA PLATINA,85.000000,TATUAPE,PORT 033/94
845,-46.709204,-23.520185,355030848000058,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,ALTO DA LAPA,5030-0,RUA DOM JOAO V C SACADURA CABRAL,S/N,ALTO DA LAPA,RUA AFONSO SARDINHA
425,-46.646511,-23.627285,355030877000121,3550308005094,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,JABAQUARA,5031-8,AV CECI,S/N,PLANALTO PAULISTA,PROXIMO AV JABAQUARA
258,-46.633844,-23.474685,355030851000008,3550308005130,51,MANDAQUI,5,SANTANA / TUCURUVI,Norte,Norte 2,ALTO DO MANDAQUI,5032-6,RUA ALVARO GOMES,516.000000,SANTANA,TV RUA DONA LEONOR
397,-46.543237,-23.545958,355030820000024,3550308005077,20,CARRAO,26,ARICANDUVA I FORMOSA I CARRAO,Leste,Leste 1,VILA CARRAO,5033-4,RUA DENTISTA BARRETO,463.000000,VL CARRAO,AV CONSELHEIRO CARRAO
802,-46.540560,-23.555461,355030820000016,3550308005078,20,CARRAO,26,ARICANDUVA I FORMOSA I CARRAO,Leste,Leste 1,VILA SANTA IZABEL,5034-2,RUA PIRAMBOIA,521.000000,VL STA IZABEL,TV RUA XIRIRICA
207,-46.547881,-23.598578,355030872000029,3550308005158,74,SAO LUCAS,29,VILA PRUDENTE / SAPOPEMBA,Leste,Leste 1,PARQUE SAO LUCAS,5035-0,RUA DR JOSE CASSIO SOARES,603.000000,PQ SAO LUCAS,PQ SAO LUCAS VILA PRUDENTE
774,-46.727289,-23.521825,355030888000033,3550308005107,90,VILA LEOPOLDINA,8,LAPA,Oeste,Oeste,VILA LEOPOLDINA,5036-9,RUA ALIANCA LIBERAL,207.000000,VL LEOPOLDINA,RUA GUAIPA
199,-46.664834,-23.465298,355030813000189,3550308005125,13,CACHOEIRINHA,4,CASA VERDE / CACHOEIRINHA,Norte,Norte 1,ROSA DOS VENTOS,5037-7,RUA AUGUSTO GIL,289.000000,VL NOVA CACHOEIRINHA,PT FINAL ONIBUS V DIONIZIA
645,-46.687705,-23.471540,355030811000074,3550308005120,11,BRASILANDIA,3,FREGUESIA / BRASILANDIA,Norte,Norte 1,VILA BRASILANDIA,5038-5,RUA COLUMBIA,11.000000,VL BRASILANDIA,TV DA RUA PARAPUA ALTURA 1500
599,-46.716086,-23.480864,355030863000191,3550308005115,64,PIRITUBA,2,PIRITUBA / JARAGUA,Norte,Norte 1,JARDIM SAO JOSE,5039-3,RUA VIGARIO DE GODOY,317.000000,VL ZATT,TV AV MIGUEL DE CASTRO
711,-46.564622,-23.475757,355030839000101,3550308005070,38,JACANA,6,JACANA / TREMENBE,Norte,Norte 2,EDU CHAVES,5040-7,RUA LILIENTAL,200.000000,TUCURUVI,TV AV EDU CHAVES
93,-46.515949,-23.498163,355030818000024,3550308005137,18,CANGAIBA,21,PENHA,Leste,Leste 1,ENGENHEIRO GOULART,5041-5,RUA DR AUGUSTO S LOPES,273.000000,ENG GOULART,RUA H MARQUES E M DOS SANTOS
760,-46.656097,-23.651502,355030838000039,3550308005097,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,SANTA CATARINA,5042-3,RUA FRANKLIN MAGALHAES,580.000000,STA CATARINA,TV AV SANTA CATARINA
473,-46.472435,-23.494754,355030828000080,3550308005192,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,COMENDADOR ERMELINO MATARAZZO,5043-1,RUA VITORIA SIMIONATO,323.000000,ERMELINO MATARAZZO,TV AVENIDA PARANAGUA
703,-46.485230,-23.533298,355030805000021,3550308005146,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,JARDIM NORDESTE,5044-0,AV MARAIAL,344.000000,JD NORDESTE,ENTRE PCA ARAMA E NEROPOLIS
547,-46.451800,-23.528599,355030837000012,3550308005200,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,ITAQUERA,5045-8,RUA BENTO VIEIRA CASTRO,8.000000,ITAQUERA,TV AV PIRES DO RIO
105,-46.405402,-23.498611,355030836000302,3550308005249,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,ITAIM,5046-6,RUA VEREDA DO PARAISO,496.000000,ITAIM PAULISTA,BENEDITO A FREITAS E DURVAL VI
236,-46.588335,-23.506538,355030889000172,3550308005034,91,VILA MARIA,7,V MARIA / VILA GUILHERME,Norte,Norte 2,PRACA 57,5047-4,AV ALBERTO BYINGTON,S/N,VL MARIA,PROXIMO PRACA COSMORAMA
640,-46.603140,-23.461948,355030881000010,3550308005133,83,TREMEMBE,6,JACANA / TREMENBE,Norte,Norte 2,VILA MAZZEI,5048-2,RUA MANOEL GAYA,,VL MAZZEI,TV AV SEZEFREDO FAGUNDES
82,-46.558181,-23.605160,355030893000125,3550308005082,95,VILA PRUDENTE,29,VILA PRUDENTE / SAPOPEMBA,Leste,Leste 1,VILA CALIFORNIA,5049-0,AV MATA MACHADO,770.000000,VL CALIFORNIA,TV DA RUA ANTENAS
680,-46.706441,-23.490997,355030829000088,3550308005116,29,FREGUESIA DO O,3,FREGUESIA / BRASILANDIA,Norte,Norte 1,VILA NIGRI,5050-4,RUA MOINHO VELHO,1643.000000,VL NIGRI,TV DA RUA JOAO CORDEIRO
493,-46.673862,-23.595278,355030835000024,3550308005102,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,PORTO,5052-0,RUA JOAO CACHOEIRA C/ DR F HAIDAR,S/N,VL OLIMPIA,RUA CLODOMIRO AMAZONAS
742,-46.613752,-23.448092,355030881000137,3550308005134,83,TREMEMBE,6,JACANA / TREMENBE,Norte,Norte 2,VILA ALBERTINA,5053-9,RUA ELIAS DE SOUZA PINTO,98.000000,VL ALBERTINA,COM ARMANDO PEREIRA
292,-46.508265,-23.515807,355030864000106,3550308005142,65,PONTE RASA,22,ERMELINO MATARAZZO,Leste,Leste 2,JARDIM POPULAR,5054-7,RUA ANDRE NATALE,S/N,JD POPULAR,COM RUA P DE ULHOA CINTRA
129,-46.748830,-23.498455,355030895000030,3550308005110,73,SAO DOMINGOS,2,PIRITUBA / JARAGUA,Norte,Norte 1,VILA MANGALOT,5055-5,RUA SANDOVAL FERREIRA CABRAL,131.000000,VL JAGUARA,PORT 034/94
119,-46.556139,-23.577491,355030872000130,3550308005080,74,SAO LUCAS,29,VILA PRUDENTE / SAPOPEMBA,Leste,Leste 1,VILA DIVA,5056-3,RUA SOLIDONIO LEITE,S/N,VL DIVA,VILA DIVA  VILA PRUDENTE
656,-46.699867,-23.565932,355030862000072,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,AMARO CAVALHEIRO,5057-1,RUA EUGENIO DE MEDEIROS,,PINHEIROS,PAES LEME C SUMIDOURO
66,-46.498714,-23.588920,355030873000183,3550308005154,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,VILA IV CENTENARIO,5058-0,AV OURO VERDE DE MINAS,762.000000,VL IV CENTENARIO,TV AV RIO DAS PEDRAS
520,-46.677598,-23.623281,355030815000048,3550308005101,15,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,BROOKLIN PAULISTA,5059-8,RUA CONDE DE PORTO ALEGRE,S/N,CAMPO BELO,RUA BERNARDINO DE CAMPOS
136,-46.703822,-23.543166,355030802000009,3550308005106,02,ALTO DE PINHEIROS,11,PINHEIROS,Oeste,Oeste,VILA IDA,5060-1,RUA REALENGO,196.000000,VL IDA,TV RUA CAMINHA DO AMORIM
20,-46.567694,-23.520842,355030889000082,3550308005035,91,VILA MARIA,7,V MARIA / VILA GUILHERME,Norte,Norte 2,SANTO ELISIO,5061-0,RUA SOLD JOSE VICENTE DE PAULA,50.000000,VL MARIA,AV SERAFIN GONCALVES PEREIRA
441,-46.636315,-23.656523,355030838000154,3550308005095,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,VILA FACCHINI,5062-8,RUA LUIZ CARLOS FACCHINI,371.000000,VL FACCHINI,TV AV ARMANDO DE A PEREIRA
160,-46.518907,-23.587407,355030876000215,3550308005156,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,SAPOPEMBA,5063-6,RUA GAL PORFIRIO DA PAZ,3.000000,JD GRIMALDI,LARGO DO JARDIM GRIMALDI
370,-46.594727,-23.636488,355030868000006,3550308005305,69,SACOMA,13,IPIRANGA,Sul,Sul 1,MARIA ESTELA,5065-2,PC DR CURADO FLEURY,1.000000,JD MARIA ESTELA,TV AV MARIA ESTELA
256,-46.715798,-23.434527,355030842000072,3550308005309,41,JARAGUA,2,PIRITUBA / JARAGUA,Norte,Norte 1,ESTRADA DA PARADA,5066-0,RUA FRAGATA DA CONSTITUICAO,85.000000,PARADA DE TAIPAS,PORT 18/94
178,-46.615749,-23.601663,355030827000115,3550308005045,27,CURSINO,13,IPIRANGA,Sul,Sul 1,SANTA CRUZ,5067-9,RUA JOSE COCCIUFFO,254.000000,ALTO DO IPIRANGA,RUA SANTA CRUZ
597,-46.749800,-23.552915,355030841000040,3550308005108,40,JAGUARE,8,LAPA,Oeste,Oeste,JAGUARE,5068-7,AV ARAICAS,,JAGUARE,TERMINA N. 45
457,-46.772465,-23.633703,355030817000019,3550308005236,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,CAMPO LIMPO,5069-5,RUA MARTINHO VAZ DE BARROS,7377.000000,CAMPO LIMPO,TV ES CAMPO LIMPO
687,-46.703383,-23.710362,355030823000062,3550308005287,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,CIDADE DUTRA,5070-9,RUA SAO GUILHERME,351.000000,CID DUTRA,ENTRE AV INTERLAGOS E R ARIABU
100,-46.664375,-23.623529,355030815000060,3550308005100,15,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,CONGONHAS,5071-7,AV INVERNADA,,CONGONHAS,ENTRE BARAO REGO BARROS
787,-46.762175,-23.633015,355030817000011,3550308005235,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,JARDIM CATANDUVA,5073-3,RUA DR RENATO BUENO NETO,1201.000000,JD CATANDUVA,
381,-46.699008,-23.630468,355030871000044,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,MONARK,5074-1,RUA DA PAZ,283.000000,CHAC STO ANTONIO,AMARO GUERRA E BRANCO MORAES
53,-46.660568,-23.689756,355030858000146,3550308005213,59,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,PEDREIRA,5075-0,AV AUGUSTO DE CASTRO,419.000000,PEDREIRA,PORT 036/94
727,-46.667752,-23.659606,355030822000186,3550308005169,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,VILA FILOMENA,5077-6,RUA JOAO GOMES BATISTA,S/N,JD CIDALIA,AV.CUPECE
262,-46.669962,-23.665427,355030822000144,3550308005169,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,VILA RICA,5078-4,AV CELSO DOS SANTOS,213.000000,STO AMARO,AV YERVANT KISSAJIKIAN/P OZEDA
701,-46.497689,-23.614617,355030876000117,3550308005209,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,MASCARENHAS DE MORAES,5079-2,RUA TTE GODOFREDO CERQUEIRA LEITE,826.000000,JD SAPOPEMBA,AV.SAPOPEMBA (ALT.11000)
490,-46.434247,-23.510096,355030874000004,3550308005197,76,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,JARDIM VERA CRUZ,5080-6,AV MOACIR DANTAS ITAPICURU,,CID NOVA S MIGUEL,PT FINAL ON SAO MIGUEL
379,-46.756227,-23.674590,355030846000163,3550308005223,45,JARDIM SAO LUIS,18,M BOI MIRIM,Sul,Sul 2,JARDIM VAZ DE LIMA,5081-4,RUA LUCA DE MARENZIO,,JD VAZ DE LIMA,TV AL COMD ANTUNES DOS SANTOS
185,-46.755406,-23.584781,355030867000230,3550308005183,68,RIO PEQUENO,10,BUTANTA,Oeste,Oeste,CARAMURU,5082-2,RUA PDE ALARICO ZACARIAS,241.000000,VL MARIA LUIZA,AV. HEITOR A EIRAS GARCIA 2678
544,-46.422796,-23.516094,355030884000087,3550308005253,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,VILA NOVA CURUCA,5083-0,RUA ANANAI,,VL NOVA CURACA,PT FINAL ON V N CURUCA
558,-46.747766,-23.674818,355030846000026,3550308005221,45,JARDIM SAO LUIS,18,M BOI MIRIM,Sul,Sul 2,PARQUE FIGUEIRA GRANDE,5084-9,RUA BELCHIOR FELIX,110.000000,PQ FIG GRANDE,PORT 029/96
580,-46.493737,-23.520014,355030864000035,3550308005142,65,PONTE RASA,22,ERMELINO MATARAZZO,Leste,Leste 2,AZEVEDO,5085-7,RUA HERMENEGILDO GOIS PARENTE,250.000000,JD LISBOA,TV ES VELHA MOGI DAS CRUZES
542,-46.716312,-23.454179,355030863000220,3550308005114,64,PIRITUBA,2,PIRITUBA / JARAGUA,Norte,Norte 1,ANHEMBI,5086-5,RUA COLONIAL DO IRAI,S/N,JD MAGGI,
171,-46.781632,-23.596438,355030865000022,3550308005240,66,RAPOSO TAVARES,10,BUTANTA,Oeste,Oeste,JARDIM SAO JORGE,5088-1,RUA PROF JOAO DE LORENZO,,JD SAO JORGE,PROXIMO CEMITERIO ISRAELITA
560,-46.749534,-23.632520,355030817000144,3550308005233,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,PARQUE REGINA,5089-0,RUA FRANCISCO SOARES,51.000000,PQ REGINA,NUMA AREA ENTRE A RUAS CITADAS
244,-46.409489,-23.488587,355030844000046,3550308005245,43,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,VILA NOEMIA,5092-0,RUA VISTOSA DE MADRE DE DEUS,723.000000,JD NOEMIA,ALT.N.11074 AV.MARECHAL TITO
646,-46.527913,-23.541705,355030891000075,3550308005076,93,VILA MATILDE,21,PENHA,Leste,Leste 1,PRINCEZA IZABEL,5093-8,RUA CAP JOSE LEITE,S/N,VL MATILDE,PC SEBASTIAO ANDRADE
200,-46.695474,-23.768522,355030830000077,3550308005282,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,JARDIM MIRNA,5096-2,AV CARLOS ALBERTO BASTOS MACHADO,S/N,COCAIA,EST.COCAIA -GRUPO ESCOLAR
563,-46.484642,-23.552383,355030805000132,3550308005148,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,PADRE JOSE DE ANCHIETA,5098-9,RUA SILVIO TORRES,342.000000,ITAQUERA COHAB I,ESQ R ALCIDES JORGE
45,-46.507036,-23.610446,355030876000056,3550308005160,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,RIO CLARO,5099-7,AV LOURIVAL FONTES,1031.000000,JD PLANALTO,JD PLANALTO VILA PRUDENTE
182,-46.655723,-23.493310,355030821000010,3550308005062,21,CASA VERDE,4,CASA VERDE / CACHOEIRINHA,Norte,Norte 1,GALO DE OURO,5103-9,RUA DR IGNACIO PROENCA GOUVEIA,155.000000,PQ PERUCHE,TV RUA ARMANDO COELHO
570,-46.486432,-23.509828,355030864000045,3550308005141,65,PONTE RASA,22,ERMELINO MATARAZZO,Leste,Leste 2,VILA PRIMA,5104-7,RUA HONORIO EMILIANO BUENO,18.000000,PONTE RAZA,ALTO DA PONTE RAZA
568,-46.461407,-23.512903,355030887000115,3550308005195,89,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,JARDIM DAS CAMELIAS,5105-5,RUA LIRIO DA SERRA,3.000000,JD DAS CAMELIAS,PROX E P G LUIGI PIRANDELLO
708,-46.526409,-23.510457,355030818000184,3550308005073,18,CANGAIBA,21,PENHA,Leste,Leste 1,RUI BARBOSA,5106-3,AV DA JUSTICA,559.000000,VL RUI BARBOSA,AV 24 DE FEVEREIRO
329,-46.644848,-23.657605,355030838000008,3550308005162,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,VILA CAMPESTRE,5108-0,RUA ROSALIA DE CASTRO,S/N,VL CAMPESTRE,TV RUA PRINCEPE DE ASTURIAS
326,-46.529605,-23.573449,355030804000084,3550308005153,04,ARICANDUVA,26,ARICANDUVA I FORMOSA I CARRAO,Leste,Leste 1,CHACARA BELENZINHO,5110-1,PC PADRE AGENOR CARDIM,S/N,CHAC BELENZINHO,CONFINADA V FORMOSA
268,-46.714714,-23.769689,355030855000017,3550308005299,56,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,BARRO BRANCO,5111-0,RUA MARIO WILCHES,462.000000,JD MARIA BORBA,PARL ES VARGINHA NO JD M BORBA
168,-46.434594,-23.546425,355030847000007,3550308005261,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,JOSE BONIFACIO,5112-8,PC BOM PASTOR,S/N,ITAQUERA,GIOVANI QUADRI E LEONCIO GURGE
69,-46.693988,-23.736850,355030830000422,3550308005283,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,PARQUE SAO PAULO,5116-0,RUA GAETANO DONIZETTI,S/N,PQ BRASIL,ESQUINA ESTRADA DO BORORE
143,-46.507486,-23.622807,355030876000273,3550308005161,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,SERRA DE CAPIVARUCU,5118-7,RUA AGUIAS REAIS,S/N,JD ELBA,JD ELBA  VILA PRUDENTE
395,-46.765938,-23.596996,355030865000035,3550308005238,66,RAPOSO TAVARES,10,BUTANTA,Oeste,Oeste,JARDIM GUARAU,5119-5,RUA JERONIMO FERNANDES,S/N,JD GUARAU,ESTR DO JAGUARE
578,-46.403655,-23.590288,355030825000088,3550308005271,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,COHAB-TIRADENTES II,5120-9,AV DOS TEXTEIS,S/N,ITAQUERA,LINDEIRO A ESSA AVENIDA
63,-46.467537,-23.534958,355030837000140,3550308005198,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,VILA CAMPANELA,5123-3,RUA CAXIU,S/N,VL CAMPANELA,RUA JOAPITANGA
83,-46.442143,-23.599356,355030833000015,3550308005275,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,JARDIM IGUATEMI,5125-0,RUA CUBAS DE MENDONCA,S/N,JD IGUATEMI,
601,-46.373382,-23.494793,355030836000305,3550308005251,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JARDIM MILIUNAS,5129-2,RUA MONSENHOR SALIM,S/N,JD MILIUNAS,TV MANOEL LEMES SILVA
430,-46.689594,-23.460862,355030811000234,3550308005123,11,BRASILANDIA,3,FREGUESIA / BRASILANDIA,Norte,Norte 1,JARDIM GUARANI,5130-6,RUA SOUZA CARVALHO,,JD GUARANI,
548,-46.583002,-23.482169,355030892000064,3550308005067,94,VILA MEDEIROS,7,V MARIA / VILA GUILHERME,Norte,Norte 2,VILA ALEGRIA,5133-0,AV ROLAND GARROS,S/N,VL EDE,MAJ DANTAS CORTEZ/AV PIQUEROBI
572,-46.463974,-23.560744,355030857000008,3550308005204,58,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,SANTA MARCELINA,5135-7,RUA PRAIA DE TORRES,S/N,VL CARMOSINA,PROX HOSPITAL STA MARCELINA
772,-46.643098,-23.564730,355030807000052,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,PIO XII,5137-3,RUA PIO XII,S/N,BELA VISTA,ENTRE RUAS ARTUR PRADO E MARTI
653,-46.519256,-23.582082,355030804000078,3550308005153,04,ARICANDUVA,26,ARICANDUVA I FORMOSA I CARRAO,Leste,Leste 1,DEDO DE DEUS,5140-3,RUA ALFARO,S/N,VL RICA,PORT 19/94
391,-46.410382,-23.519235,355030884000046,3550308005252,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,JARDIM ROBRU,5141-1,RUA JOAO BARBOSA DE LIMA,S/N,JD ROBRU,
25,-46.705075,-23.610587,355030854000048,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,FEIRAO DA ECONOMIA REAL PARQUE,5143-8,AV BARAO DE MONTE MOR,S/N,REAL PQ MORUMBI,
536,-46.413813,-23.482017,355030844000219,3550308005245,43,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,JARDIM SAO MARTINHO,5148-9,AV BORBOLETA AMARELA,S/N,JD SAO MARTINHO,SAO MIGUEL
90,-46.577991,-23.491586,355030892000181,3550308005068,94,VILA MEDEIROS,7,V MARIA / VILA GUILHERME,Norte,Norte 2,VILA MEDEIROS,5154-3,RUA GEOLANDIA,S/N,VL MEDEIROS,RUA GEOLANDIA
392,-46.480893,-23.517385,355030864000083,3550308005143,65,PONTE RASA,22,ERMELINO MATARAZZO,Leste,Leste 2,BURGO PAULISTA,5158-6,RUA ACAIPE,S/N,BURGO PAULISTA,RUA REPUBLICA DE SAN MARTIM
154,-46.405239,-23.552933,355030831000010,3550308005266,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,JARDIM SAO PAULO,5160-8,RUA IDEAL,S/N,JD SAO PAULO,RUAS AGUANAMBI
88,-46.653839,-23.540719,355030869000112,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,FORTUNATO,5162-4,RUA MARTIM FRANCISCO,S/N,STA CECILIA,ENTRE HIGIENOPOLIS E MQ ITU
133,-46.483280,-23.606469,355030873000021,3550308005207,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,CIDADE SAO MATEUS,5163-2,RUA MARIA LUIZA DO VAL PENTEADO,S/N,CID SAO MATEUS,
507,-46.385614,-23.504327,355030836000005,3550308005251,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JARDIM CAMARGO NOVO,5164-0,RUA CANAL DE TUTOIA,S/N,JD CAMARGO NOVO,
58,-46.465195,-23.616796,355030873000147,3550308005208,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM VILA NOVA CARRAO,5170-5,AV MARIANA DE SOUZA GUERRA,S/N,JD VL NOVA CARRAO,
880,-46.450473,-23.602594,355030833000022,3550308005274,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,JD.BOA ESPERANCA,5171-3,RUA IGUPIARA,S/N,JD BOA ESPERANCA,
209,-46.454168,-23.545395,355030837000134,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,VILA CARMOSINA,5172-1,RUA VENTUROSA,,VL CARMOSINA,RUA BAIXADA SANTISTA
872,-46.748786,-23.474172,355030863000210,3550308005113,64,PIRITUBA,2,PIRITUBA / JARAGUA,Norte,Norte 1,JARDIM SANTA MONICA,5181-0,AV SANTA MONICA,,JARDIM SANTA MONICA,AV DR FELIPE PINEL
366,-46.482244,-23.613192,355030873000092,3550308005206,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,SAO MATEUS,5182-9,RUA MINISTRO LUIZ SPARANO,,JARDIM SANTA ADELIA,TERMINAL RODOVIARIO SAO MATEUS
204,-46.747028,-23.400082,355030861000051,3550308005242,62,PERUS,1,PERUS,Norte,Norte 1,VILA CAIUBA,5185-3,RUA IRITUIA,,VILA CAIUBA,CDHU
335,-46.559061,-23.554951,355030885000100,3550308005040,87,VILA FORMOSA,26,ARICANDUVA I FORMOSA I CARRAO,Leste,Leste 1,CERET,5186-1,PC DO TRABALHADOR ( CERET ),,VILA GOMES CARDIM,RUA EMILIA MARENGO
488,-46.703302,-23.651361,355030871000029,3550308005173,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,SANTO AMARO,5187-0,RUA SAO BENEDITO,,SANTO AMARO,RUA ALEXANDRE DUMAS
626,-46.422460,-23.546496,355030831000095,3550308005265,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,RIBEIRAO ITAQUERA,5188-8,AV RIBEIRAO ITAQUERA,,GUAIANAZES,ESTRADA DE ITAQUERA GUAIANAZES
